Service;RefItemID;Prob_Relative;Prob_Absolute;AssignedGroup;DropCount
1;5104;50;100;-1;1
1;5105;50;100;-1;1
1;5106;50;100;-1;1
1;5107;50;100;-1;1
1;5108;50;100;-1;1
1;5109;50;100;-1;1
1;5110;50;100;-1;1
1;5111;50;100;-1;1
1;5112;50;100;-1;1
1;5113;50;100;-1;1
1;5114;50;100;-1;1
1;5115;50;100;-1;1
1;5116;50;100;-1;1
1;5117;50;100;-1;1
1;5118;50;100;-1;1
1;5119;50;100;-1;1
1;5120;50;100;-1;1
1;5121;50;100;-1;1
1;5122;50;100;-1;1
1;4724;50;100;-1;1
1;4725;50;100;-1;1
1;4726;50;100;-1;1
1;4727;50;100;-1;1
1;4728;50;100;-1;1
0;4729;50;100;-1;1
0;4730;50;100;-1;1
1;4731;50;100;-1;1
1;4732;50;100;-1;1
1;5123;50;100;-1;1
1;5124;50;100;-1;1
0;5125;50;100;-1;1
0;5126;50;100;-1;1
1;5127;50;100;-1;1
1;5128;50;100;-1;1
1;5129;50;100;-1;1
1;5130;50;100;-1;1
1;5131;50;100;-1;1
1;5132;50;100;-1;1
1;5133;50;100;-1;1
1;5134;50;100;-1;1
1;5135;50;100;-1;1
1;5136;50;100;-1;1
1;5137;50;100;-1;1
1;5138;50;100;-1;1
1;5139;50;100;-1;1
1;5140;50;100;-1;1
1;5141;50;100;-1;1
1;5142;50;100;-1;1
1;5143;50;100;-1;1
1;5144;50;100;-1;1
1;5145;50;100;-1;1
1;5146;50;100;-1;1
1;5147;50;100;-1;1
1;5148;50;100;-1;1
1;5149;50;100;-1;1
1;5150;50;100;-1;1
1;5151;50;100;-1;1
1;5152;50;100;-1;1
1;5153;50;100;-1;1
1;5154;50;100;-1;1
1;5155;50;100;-1;1
1;5156;50;100;-1;1
1;5157;50;100;-1;1
1;5158;50;100;-1;1
1;5159;50;100;-1;1
1;5160;50;100;-1;1
0;5161;50;100;-1;1
0;5162;50;100;-1;1
1;5163;50;100;-1;1
1;5164;50;100;-1;1
1;5165;50;100;-1;1
1;5166;50;100;-1;1
1;5167;50;100;-1;1
1;5168;50;100;-1;1
1;5169;50;100;-1;1
1;5170;50;100;-1;1
1;5171;50;100;-1;1
1;5172;50;100;-1;1
1;5173;50;100;-1;1
1;5174;50;100;-1;1
1;5175;50;100;-1;1
1;5176;50;100;-1;1
1;5177;50;100;-1;1
1;5178;50;100;-1;1
1;5179;50;100;-1;1
1;5180;50;100;-1;1
1;5181;50;100;-1;1
1;5182;50;100;-1;1
1;5183;50;100;-1;1
1;5184;50;100;-1;1
1;5185;50;100;-1;1
1;5186;50;100;-1;1
1;5187;50;100;-1;1
1;5188;50;100;-1;1
1;5189;50;100;-1;1
1;5190;50;100;-1;1
1;5191;50;100;-1;1
1;5192;50;100;-1;1
1;5193;50;100;-1;1
1;5194;50;100;-1;1
1;5195;50;100;-1;1
1;5196;50;100;-1;1
0;5197;50;100;-1;1
0;5198;50;100;-1;1
1;5199;50;100;-1;1
1;5200;50;100;-1;1
1;5201;50;100;-1;1
1;5202;50;100;-1;1
1;5203;50;100;-1;1
1;5204;50;100;-1;1
1;5205;50;100;-1;1
1;5206;50;100;-1;1
1;5207;50;100;-1;1
1;5208;50;100;-1;1
1;5209;50;100;-1;1
1;5210;50;100;-1;1
1;5211;50;100;-1;1
1;5212;50;100;-1;1
1;5213;50;100;-1;1
1;4733;50;100;-1;1
1;4734;10;100;-1;1
1;4735;10;100;-1;1
1;4736;10;100;-1;1
1;4737;10;100;-1;1
1;4738;10;100;-1;1
1;4739;10;100;-1;1
1;4740;10;100;-1;1
1;4741;10;100;-1;1
1;4742;10;100;-1;1
1;4743;10;100;-1;1
1;4744;10;100;-1;1
1;4745;10;100;-1;1
1;4746;10;100;-1;1
1;4747;10;100;-1;1
1;4748;10;100;-1;1
1;4749;10;100;-1;1
1;4750;10;100;-1;1
1;4751;10;100;-1;1
1;4752;10;100;-1;1
1;4753;10;100;-1;1
1;4754;10;100;-1;1
1;4755;10;100;-1;1
1;4756;10;100;-1;1
1;4757;10;100;-1;1
1;4758;10;100;-1;1
1;4759;10;100;-1;1
1;4760;10;100;-1;1
1;4761;10;100;-1;1
1;4762;10;100;-1;1
1;4763;10;100;-1;1
1;4764;10;100;-1;1
0;4765;10;100;-1;1
0;4766;10;100;-1;1
1;4767;10;100;-1;1
1;4768;10;100;-1;1
1;4769;10;100;-1;1
1;4770;50;100;-1;1
1;4771;50;100;-1;1
1;4772;50;100;-1;1
1;4773;50;100;-1;1
1;4774;50;100;-1;1
1;4775;50;100;-1;1
1;4776;50;100;-1;1
1;4777;50;100;-1;1
1;4778;50;100;-1;1
1;4779;50;100;-1;1
1;4780;50;100;-1;1
1;4781;50;100;-1;1
1;4782;50;100;-1;1
1;4783;50;100;-1;1
1;4784;50;100;-1;1
1;4785;50;100;-1;1
1;4786;50;100;-1;1
1;4787;50;100;-1;1
1;4788;50;100;-1;1
1;4789;50;100;-1;1
1;4790;50;100;-1;1
1;4791;50;100;-1;1
1;4792;50;100;-1;1
1;4793;50;100;-1;1
1;4794;50;100;-1;1
1;4795;50;100;-1;1
1;4796;50;100;-1;1
1;4797;50;100;-1;1
1;4798;50;100;-1;1
1;4799;50;100;-1;1
0;4800;50;100;-1;1
0;4801;50;100;-1;1
0;4802;50;100;-1;1
1;4803;50;100;-1;1
1;4804;50;100;-1;1
1;4805;50;100;-1;1
1;4806;50;100;-1;1
1;4807;50;100;-1;1
1;4808;50;100;-1;1
1;4809;50;100;-1;1
1;4810;50;100;-1;1
1;4811;50;100;-1;1
1;4812;50;100;-1;1
1;4813;50;100;-1;1
1;4814;50;100;-1;1
1;4815;50;100;-1;1
1;4816;50;100;-1;1
1;4817;50;100;-1;1
1;4818;50;100;-1;1
1;4819;50;100;-1;1
1;4820;50;100;-1;1
1;4821;50;100;-1;1
1;4822;50;100;-1;1
1;4823;50;100;-1;1
1;4824;50;100;-1;1
1;4825;50;100;-1;1
1;4826;50;100;-1;1
1;4827;50;100;-1;1
1;4828;50;100;-1;1
1;4829;50;100;-1;1
1;4830;50;100;-1;1
1;4831;50;100;-1;1
1;4832;50;100;-1;1
1;4833;50;100;-1;1
1;4834;50;100;-1;1
1;4835;50;100;-1;1
1;4836;50;100;-1;1
0;4837;50;100;-1;1
0;4838;50;100;-1;1
1;4839;50;100;-1;1
1;4840;50;100;-1;1
1;4841;50;100;-1;1
1;4842;50;100;-1;1
1;4843;50;100;-1;1
1;4844;50;100;-1;1
1;4845;50;100;-1;1
1;4846;50;100;-1;1
1;4847;50;100;-1;1
1;4848;50;100;-1;1
1;4849;50;100;-1;1
1;4850;50;100;-1;1
1;4851;50;100;-1;1
1;4852;50;100;-1;1
1;4853;50;100;-1;1
1;4854;50;100;-1;1
1;4855;50;100;-1;1
1;4856;50;100;-1;1
1;4857;50;100;-1;1
1;4858;50;100;-1;1
1;4859;50;100;-1;1
1;4860;50;100;-1;1
1;4861;50;100;-1;1
1;4862;50;100;-1;1
1;4863;50;100;-1;1
1;4864;50;100;-1;1
1;4865;50;100;-1;1
1;4866;50;100;-1;1
1;4867;50;100;-1;1
1;4868;50;100;-1;1
1;4869;50;100;-1;1
1;4870;50;100;-1;1
1;4871;50;100;-1;1
1;4872;50;100;-1;1
0;4873;50;100;-1;1
0;4874;50;100;-1;1
1;4875;50;100;-1;1
1;4876;50;100;-1;1
1;4877;50;100;-1;1
1;4878;50;100;-1;1
1;4879;50;100;-1;1
1;4880;50;100;-1;1
1;4881;50;100;-1;1
1;4882;50;100;-1;1
1;4883;50;100;-1;1
1;4884;50;100;-1;1
1;4885;50;100;-1;1
1;4886;50;100;-1;1
1;4887;50;100;-1;1
1;4888;50;100;-1;1
1;4889;50;100;-1;1
1;4890;50;100;-1;1
1;4891;50;100;-1;1
1;4892;50;100;-1;1
1;4893;50;100;-1;1
1;4894;50;100;-1;1
1;4895;50;100;-1;1
1;4896;50;100;-1;1
1;4897;50;100;-1;1
1;4898;50;100;-1;1
1;4899;50;100;-1;1
1;4900;50;100;-1;1
1;4901;50;100;-1;1
1;4902;50;100;-1;1
1;4903;50;100;-1;1
1;4904;50;100;-1;1
1;4905;50;100;-1;1
1;4906;50;100;-1;1
1;4907;50;100;-1;1
1;4908;50;100;-1;1
0;4909;50;100;-1;1
0;4910;50;100;-1;1
1;4911;50;100;-1;1
1;4912;50;100;-1;1
1;4913;50;100;-1;1
1;4914;50;100;-1;1
1;4915;50;100;-1;1
1;4916;50;100;-1;1
1;4917;50;100;-1;1
1;4918;50;100;-1;1
1;4919;50;100;-1;1
1;4920;50;100;-1;1
1;4921;50;100;-1;1
1;4922;50;100;-1;1
1;4923;50;100;-1;1
1;4924;50;100;-1;1
1;4925;50;100;-1;1
1;4926;50;100;-1;1
1;4927;50;100;-1;1
1;4928;50;100;-1;1
1;4929;50;100;-1;1
1;4930;50;100;-1;1
1;4931;50;100;-1;1
1;4932;50;100;-1;1
1;4479;50;100;-1;1
1;4480;50;100;-1;1
1;4481;50;100;-1;1
1;4482;10;100;-1;1
1;4483;10;100;-1;1
1;4484;10;100;-1;1
1;4485;10;100;-1;1
1;4486;10;100;-1;1
1;4487;10;100;-1;1
1;4488;10;100;-1;1
1;4489;10;100;-1;1
1;4490;10;100;-1;1
1;4491;10;100;-1;1
1;4492;10;100;-1;1
1;4493;10;100;-1;1
1;4494;10;100;-1;1
1;4495;10;100;-1;1
1;4496;10;100;-1;1
1;4497;10;100;-1;1
1;4498;10;100;-1;1
1;4499;10;100;-1;1
1;4500;10;100;-1;1
1;4501;10;100;-1;1
1;4502;10;100;-1;1
1;4503;10;100;-1;1
1;4504;10;100;-1;1
1;4505;10;100;-1;1
1;4506;10;100;-1;1
1;4507;10;100;-1;1
1;4508;10;100;-1;1
1;4509;10;100;-1;1
1;4510;10;100;-1;1
1;4511;10;100;-1;1
1;4512;10;100;-1;1
0;4513;10;100;-1;1
0;4514;10;100;-1;1
1;4515;10;100;-1;1
1;4516;10;100;-1;1
1;4517;10;100;-1;1
1;4518;50;100;-1;1
1;4519;50;100;-1;1
1;4520;50;100;-1;1
1;4521;50;100;-1;1
1;4522;50;100;-1;1
1;4523;50;100;-1;1
1;4524;50;100;-1;1
1;4525;50;100;-1;1
1;4526;50;100;-1;1
1;4527;50;100;-1;1
1;4528;50;100;-1;1
1;4529;50;100;-1;1
1;4530;50;100;-1;1
1;4531;50;100;-1;1
1;4532;50;100;-1;1
1;4533;50;100;-1;1
1;4534;50;100;-1;1
1;4535;50;100;-1;1
1;4536;50;100;-1;1
1;4537;50;100;-1;1
1;4538;50;100;-1;1
1;4539;50;100;-1;1
1;4540;50;100;-1;1
1;4541;50;100;-1;1
1;4542;50;100;-1;1
1;4933;50;100;-1;1
1;4934;50;100;-1;1
1;4935;50;100;-1;1
1;4936;50;100;-1;1
1;4937;50;100;-1;1
1;4938;50;100;-1;1
1;4939;50;100;-1;1
1;4940;50;100;-1;1
1;4941;50;100;-1;1
1;4942;50;100;-1;1
1;4943;50;100;-1;1
1;4944;50;100;-1;1
0;4945;50;100;-1;1
0;4946;50;100;-1;1
1;4947;50;100;-1;1
1;4948;50;100;-1;1
1;4949;50;100;-1;1
1;4950;50;100;-1;1
1;4951;50;100;-1;1
1;4952;50;100;-1;1
1;4953;50;100;-1;1
1;4954;50;100;-1;1
1;4955;50;100;-1;1
1;4956;50;100;-1;1
1;4957;50;100;-1;1
1;4958;50;100;-1;1
1;4959;50;100;-1;1
1;4960;50;100;-1;1
1;4961;50;100;-1;1
1;4962;50;100;-1;1
1;4963;50;100;-1;1
1;4964;50;100;-1;1
1;4965;50;100;-1;1
1;4966;50;100;-1;1
1;4967;50;100;-1;1
1;4968;50;100;-1;1
1;4543;50;100;-1;1
1;4544;50;100;-1;1
1;4545;50;100;-1;1
1;4546;50;100;-1;1
1;4547;50;100;-1;1
0;4548;50;100;-1;1
0;4549;50;100;-1;1
0;4550;50;100;-1;1
1;4551;50;100;-1;1
1;4552;50;100;-1;1
1;4553;50;100;-1;1
1;4554;50;100;-1;1
1;4555;50;100;-1;1
1;4556;50;100;-1;1
1;4557;50;100;-1;1
1;4558;50;100;-1;1
1;4559;50;100;-1;1
1;4560;50;100;-1;1
1;4561;50;100;-1;1
1;4562;50;100;-1;1
1;4563;50;100;-1;1
1;4564;50;100;-1;1
1;4565;50;100;-1;1
1;4566;50;100;-1;1
1;4567;50;100;-1;1
1;4568;50;100;-1;1
1;4569;50;100;-1;1
1;4570;50;100;-1;1
1;4571;50;100;-1;1
1;4572;50;100;-1;1
1;4573;50;100;-1;1
1;4574;50;100;-1;1
1;4575;50;100;-1;1
1;4576;50;100;-1;1
1;4577;50;100;-1;1
1;4578;50;100;-1;1
1;4579;50;100;-1;1
1;4580;50;100;-1;1
1;4581;50;100;-1;1
1;4582;50;100;-1;1
1;4583;50;100;-1;1
1;4584;50;100;-1;1
0;4585;50;100;-1;1
0;4586;50;100;-1;1
1;4587;50;100;-1;1
1;4588;50;100;-1;1
1;4589;50;100;-1;1
1;4590;50;100;-1;1
1;4591;50;100;-1;1
1;4592;50;100;-1;1
1;4593;50;100;-1;1
1;4594;50;100;-1;1
1;4595;50;100;-1;1
1;4596;50;100;-1;1
1;4597;50;100;-1;1
1;4598;50;100;-1;1
1;4599;50;100;-1;1
1;4600;50;100;-1;1
1;4601;50;100;-1;1
1;4602;50;100;-1;1
1;4603;50;100;-1;1
1;4604;50;100;-1;1
1;4605;50;100;-1;1
1;4606;50;100;-1;1
1;4607;50;100;-1;1
1;4608;50;100;-1;1
1;4609;50;100;-1;1
1;4610;50;100;-1;1
1;4611;50;100;-1;1
1;4612;50;100;-1;1
1;4613;50;100;-1;1
1;4614;50;100;-1;1
1;4615;50;100;-1;1
1;4616;50;100;-1;1
1;4617;50;100;-1;1
1;4618;50;100;-1;1
1;4619;50;100;-1;1
1;4620;50;100;-1;1
0;4621;50;100;-1;1
0;4622;50;100;-1;1
1;4623;50;100;-1;1
1;4624;50;100;-1;1
1;4625;50;100;-1;1
1;4626;50;100;-1;1
1;4627;50;100;-1;1
1;4628;50;100;-1;1
1;4629;50;100;-1;1
1;4630;50;100;-1;1
1;4631;50;100;-1;1
1;4632;50;100;-1;1
1;4633;50;100;-1;1
1;4634;50;100;-1;1
1;4635;50;100;-1;1
1;4636;50;100;-1;1
1;4637;50;100;-1;1
1;4638;50;100;-1;1
1;4639;50;100;-1;1
1;4640;50;100;-1;1
1;4641;50;100;-1;1
1;4642;50;100;-1;1
1;4234;10;100;-1;1
1;4235;10;100;-1;1
1;4236;10;100;-1;1
1;4237;10;100;-1;1
1;4238;10;100;-1;1
1;4239;10;100;-1;1
1;4240;10;100;-1;1
1;4241;10;100;-1;1
1;4242;10;100;-1;1
1;4243;10;100;-1;1
1;4244;10;100;-1;1
1;4245;10;100;-1;1
1;4246;10;100;-1;1
1;4247;10;100;-1;1
1;4248;10;100;-1;1
1;4249;10;100;-1;1
1;4250;10;100;-1;1
1;4251;10;100;-1;1
1;4252;10;100;-1;1
1;4643;50;100;-1;1
1;4644;50;100;-1;1
1;4645;50;100;-1;1
1;4646;50;100;-1;1
1;4647;50;100;-1;1
1;4648;50;100;-1;1
1;4649;50;100;-1;1
1;4650;50;100;-1;1
1;4651;50;100;-1;1
1;4652;50;100;-1;1
1;4653;50;100;-1;1
1;4654;50;100;-1;1
1;4655;50;100;-1;1
1;4656;50;100;-1;1
0;4657;50;100;-1;1
0;4658;50;100;-1;1
1;4659;50;100;-1;1
1;4660;50;100;-1;1
1;4661;50;100;-1;1
1;4662;50;100;-1;1
1;4663;50;100;-1;1
1;4664;50;100;-1;1
1;4665;50;100;-1;1
1;4666;50;100;-1;1
1;4667;50;100;-1;1
1;4668;50;100;-1;1
1;4669;50;100;-1;1
1;4670;50;100;-1;1
1;4671;50;100;-1;1
1;4672;50;100;-1;1
1;4673;50;100;-1;1
1;4674;50;100;-1;1
1;4675;50;100;-1;1
1;4676;50;100;-1;1
1;4677;50;100;-1;1
1;4678;50;100;-1;1
1;4679;50;100;-1;1
1;4680;50;100;-1;1
1;4681;50;100;-1;1
1;4682;50;100;-1;1
1;4683;50;100;-1;1
1;4684;50;100;-1;1
1;4685;50;100;-1;1
1;4686;50;100;-1;1
1;4687;50;100;-1;1
1;4688;50;100;-1;1
1;4689;50;100;-1;1
1;4690;50;100;-1;1
1;4691;50;100;-1;1
1;4692;50;100;-1;1
0;4693;50;100;-1;1
0;4694;50;100;-1;1
1;4695;50;100;-1;1
1;4696;50;100;-1;1
1;4697;50;100;-1;1
1;4698;50;100;-1;1
1;4699;50;100;-1;1
1;4700;50;100;-1;1
1;4701;50;100;-1;1
1;4702;50;100;-1;1
1;4703;50;100;-1;1
1;4704;50;100;-1;1
1;4705;50;100;-1;1
1;4706;50;100;-1;1
1;4707;50;100;-1;1
1;4708;50;100;-1;1
1;4709;50;100;-1;1
1;4710;50;100;-1;1
1;4711;50;100;-1;1
1;4712;50;100;-1;1
1;4713;50;100;-1;1
1;4714;50;100;-1;1
1;4715;50;100;-1;1
1;4716;50;100;-1;1
1;4717;50;100;-1;1
1;4718;50;100;-1;1
1;4719;50;100;-1;1
1;4720;50;100;-1;1
1;4721;50;100;-1;1
1;4722;50;100;-1;1
1;4723;50;100;-1;1
1;4253;10;100;-1;1
1;4254;10;100;-1;1
1;4255;10;100;-1;1
1;4256;10;100;-1;1
1;4257;10;100;-1;1
1;4258;10;100;-1;1
1;4259;10;100;-1;1
1;4260;10;100;-1;1
0;4261;10;100;-1;1
0;4262;10;100;-1;1
1;4263;10;100;-1;1
1;4264;10;100;-1;1
1;4265;10;100;-1;1
1;4266;50;100;-1;1
1;4267;50;100;-1;1
1;4268;50;100;-1;1
1;4269;50;100;-1;1
1;4270;50;100;-1;1
1;4271;50;100;-1;1
1;4272;50;100;-1;1
1;4273;50;100;-1;1
1;4274;50;100;-1;1
1;4275;50;100;-1;1
1;4276;50;100;-1;1
1;4277;50;100;-1;1
1;4278;50;100;-1;1
1;4279;50;100;-1;1
1;4280;50;100;-1;1
1;4281;50;100;-1;1
1;4282;50;100;-1;1
1;4283;50;100;-1;1
1;4284;50;100;-1;1
1;4285;50;100;-1;1
1;4286;50;100;-1;1
1;4287;50;100;-1;1
1;4288;50;100;-1;1
1;4289;50;100;-1;1
1;4290;50;100;-1;1
1;4291;50;100;-1;1
1;4292;50;100;-1;1
1;4293;50;100;-1;1
1;4294;50;100;-1;1
1;4295;50;100;-1;1
0;4296;50;100;-1;1
0;4297;50;100;-1;1
0;4298;50;100;-1;1
1;4299;50;100;-1;1
1;4300;50;100;-1;1
1;4301;50;100;-1;1
1;4302;50;100;-1;1
1;4303;50;100;-1;1
1;4304;50;100;-1;1
1;4305;50;100;-1;1
1;4306;50;100;-1;1
1;4307;50;100;-1;1
1;4308;50;100;-1;1
1;4309;50;100;-1;1
1;4310;50;100;-1;1
1;4311;50;100;-1;1
1;4312;50;100;-1;1
1;4313;50;100;-1;1
1;4314;50;100;-1;1
1;4315;50;100;-1;1
1;4316;50;100;-1;1
1;4317;50;100;-1;1
1;4318;50;100;-1;1
1;4319;50;100;-1;1
1;4320;50;100;-1;1
1;4321;50;100;-1;1
1;4322;50;100;-1;1
1;4323;50;100;-1;1
1;4324;50;100;-1;1
1;4325;50;100;-1;1
1;4326;50;100;-1;1
1;4327;50;100;-1;1
1;4328;50;100;-1;1
1;4329;50;100;-1;1
1;4330;50;100;-1;1
1;4331;50;100;-1;1
1;4332;50;100;-1;1
0;4333;50;100;-1;1
0;4334;50;100;-1;1
1;4335;50;100;-1;1
1;4336;50;100;-1;1
1;4337;50;100;-1;1
1;4338;50;100;-1;1
1;4339;50;100;-1;1
1;4340;50;100;-1;1
1;4341;50;100;-1;1
1;4342;50;100;-1;1
1;4343;50;100;-1;1
1;4344;50;100;-1;1
1;4345;50;100;-1;1
1;4346;50;100;-1;1
1;4347;50;100;-1;1
1;4348;50;100;-1;1
1;4349;50;100;-1;1
1;4350;50;100;-1;1
1;4351;50;100;-1;1
1;4352;50;100;-1;1
1;4353;50;100;-1;1
1;4354;50;100;-1;1
1;4355;50;100;-1;1
1;4356;50;100;-1;1
1;4357;50;100;-1;1
1;4358;50;100;-1;1
1;4359;50;100;-1;1
1;4360;50;100;-1;1
1;4361;50;100;-1;1
1;4362;50;100;-1;1
1;4363;50;100;-1;1
1;4364;50;100;-1;1
1;4365;50;100;-1;1
1;4366;50;100;-1;1
1;4367;50;100;-1;1
1;4368;50;100;-1;1
0;4369;50;100;-1;1
0;4370;50;100;-1;1
1;4371;50;100;-1;1
1;4372;50;100;-1;1
1;4373;50;100;-1;1
1;4374;50;100;-1;1
1;4375;50;100;-1;1
1;4376;50;100;-1;1
1;4377;50;100;-1;1
1;4378;50;100;-1;1
1;4379;50;100;-1;1
1;4380;50;100;-1;1
1;4381;50;100;-1;1
1;4382;50;100;-1;1
1;4383;50;100;-1;1
1;4384;50;100;-1;1
1;4385;50;100;-1;1
1;4386;50;100;-1;1
1;4387;50;100;-1;1
1;4388;50;100;-1;1
1;4389;50;100;-1;1
1;4390;50;100;-1;1
1;4391;50;100;-1;1
1;4392;50;100;-1;1
1;4393;50;100;-1;1
1;4394;50;100;-1;1
1;4395;50;100;-1;1
1;4396;50;100;-1;1
1;4397;50;100;-1;1
1;4398;50;100;-1;1
1;4399;50;100;-1;1
1;4400;50;100;-1;1
1;4401;50;100;-1;1
1;4402;50;100;-1;1
1;4403;50;100;-1;1
1;4404;50;100;-1;1
0;4405;50;100;-1;1
0;4406;50;100;-1;1
1;4407;50;100;-1;1
1;4408;50;100;-1;1
1;4409;50;100;-1;1
1;4410;50;100;-1;1
1;4411;50;100;-1;1
1;4412;50;100;-1;1
1;4413;50;100;-1;1
1;4414;50;100;-1;1
1;4415;50;100;-1;1
1;4416;50;100;-1;1
1;4417;50;100;-1;1
1;4418;50;100;-1;1
1;4419;50;100;-1;1
1;4420;50;100;-1;1
1;4421;50;100;-1;1
1;4422;50;100;-1;1
1;4423;50;100;-1;1
1;4424;50;100;-1;1
1;4425;50;100;-1;1
1;4426;50;100;-1;1
1;4427;50;100;-1;1
1;4428;50;100;-1;1
1;4429;50;100;-1;1
1;4430;50;100;-1;1
1;4431;50;100;-1;1
1;4432;50;100;-1;1
1;4433;50;100;-1;1
1;4434;50;100;-1;1
1;4435;50;100;-1;1
1;4436;50;100;-1;1
1;4437;50;100;-1;1
1;4438;50;100;-1;1
1;4439;50;100;-1;1
1;4440;50;100;-1;1
0;4441;50;100;-1;1
0;4442;50;100;-1;1
1;4443;50;100;-1;1
1;4444;50;100;-1;1
1;4445;50;100;-1;1
1;4446;50;100;-1;1
1;4447;50;100;-1;1
1;4448;50;100;-1;1
1;4449;50;100;-1;1
1;4450;50;100;-1;1
1;4451;50;100;-1;1
1;4452;50;100;-1;1
1;1882;80;100;-1;1
1;1883;80;100;-1;1
1;1884;80;100;-1;1
1;1885;80;100;-1;1
1;1886;80;100;-1;1
1;1887;80;100;-1;1
1;1888;80;100;-1;1
1;1889;80;100;-1;1
1;1890;80;100;-1;1
1;1891;80;100;-1;1
1;1892;80;100;-1;1
1;1893;80;100;-1;1
1;1894;80;100;-1;1
1;1895;80;100;-1;1
1;1896;80;100;-1;1
1;1897;80;100;-1;1
1;1898;80;100;-1;1
1;1899;80;100;-1;1
1;1900;80;100;-1;1
1;1901;80;100;-1;1
0;1902;80;100;-1;1
0;1903;80;100;-1;1
1;1904;80;100;-1;1
1;1905;80;100;-1;1
1;1906;80;100;-1;1
1;4014;100;100;-1;1
1;4015;100;100;-1;1
1;4016;100;100;-1;1
1;4017;100;100;-1;1
1;4018;100;100;-1;1
1;4019;100;100;-1;1
1;4020;100;100;-1;1
1;4021;100;100;-1;1
1;4022;100;100;-1;1
1;4023;100;100;-1;1
1;4024;100;100;-1;1
1;4025;100;100;-1;1
1;4026;100;100;-1;1
1;4027;100;100;-1;1
1;4028;100;100;-1;1
1;4029;100;100;-1;1
1;4030;100;100;-1;1
1;4031;100;100;-1;1
1;4032;100;100;-1;1
1;4033;100;100;-1;1
1;4034;100;100;-1;1
1;4035;100;100;-1;1
1;4036;100;100;-1;1
1;4037;100;100;-1;1
1;4038;100;100;-1;1
1;4039;100;100;-1;1
1;4040;100;100;-1;1
1;4041;100;100;-1;1
1;4042;100;100;-1;1
1;4043;100;100;-1;1
1;4044;100;100;-1;1
0;4045;100;100;-1;1
0;4046;100;100;-1;1
1;4047;100;100;-1;1
1;4048;100;100;-1;1
1;4049;100;100;-1;1
1;4050;100;100;-1;1
1;4051;100;100;-1;1
1;4052;100;100;-1;1
1;4053;100;100;-1;1
1;4054;100;100;-1;1
1;4055;100;100;-1;1
1;4056;100;100;-1;1
1;4057;100;100;-1;1
1;4058;100;100;-1;1
1;4059;100;100;-1;1
1;4060;100;100;-1;1
1;4061;100;100;-1;1
1;4062;100;100;-1;1
1;4453;50;100;-1;1
1;4454;50;100;-1;1
1;4455;50;100;-1;1
1;4456;50;100;-1;1
1;4457;50;100;-1;1
1;4458;50;100;-1;1
1;4459;50;100;-1;1
1;4460;50;100;-1;1
1;4461;50;100;-1;1
1;4462;50;100;-1;1
1;4463;50;100;-1;1
1;4464;50;100;-1;1
1;4465;50;100;-1;1
1;4466;50;100;-1;1
1;4467;50;100;-1;1
1;4468;50;100;-1;1
1;4469;50;100;-1;1
1;4470;50;100;-1;1
1;4471;50;100;-1;1
1;4472;50;100;-1;1
1;4473;50;100;-1;1
1;4474;50;100;-1;1
1;4475;50;100;-1;1
1;4476;50;100;-1;1
0;4477;50;100;-1;1
0;4478;50;100;-1;1
1;4063;100;100;-1;1
1;4064;100;100;-1;1
1;4065;100;100;-1;1
1;4066;100;100;-1;1
1;4067;100;100;-1;1
1;4068;100;100;-1;1
1;4069;100;100;-1;1
1;4070;100;100;-1;1
1;4071;100;100;-1;1
1;4072;100;100;-1;1
1;4073;100;100;-1;1
1;4074;100;100;-1;1
1;4075;100;100;-1;1
1;4076;100;100;-1;1
1;4077;100;100;-1;1
1;4078;100;100;-1;1
1;4079;100;100;-1;1
1;4080;100;100;-1;1
0;4081;100;100;-1;1
0;4082;100;100;-1;1
1;4083;100;100;-1;1
1;4084;100;100;-1;1
1;4085;100;100;-1;1
1;4086;100;100;-1;1
1;4087;100;100;-1;1
1;4088;100;100;-1;1
1;4089;100;100;-1;1
1;4090;100;100;-1;1
1;4091;100;100;-1;1
1;4092;100;100;-1;1
1;4093;100;100;-1;1
1;4094;100;100;-1;1
1;4095;100;100;-1;1
1;4096;100;100;-1;1
1;4097;100;100;-1;1
1;4098;100;100;-1;1
1;4099;100;100;-1;1
1;4100;100;100;-1;1
1;4101;100;100;-1;1
1;4102;100;100;-1;1
1;4103;100;100;-1;1
1;4104;100;100;-1;1
1;4105;100;100;-1;1
1;4106;100;100;-1;1
1;4107;100;100;-1;1
1;4108;100;100;-1;1
1;4109;100;100;-1;1
1;4110;100;100;-1;1
1;4111;100;100;-1;1
1;4112;100;100;-1;1
1;4113;100;100;-1;1
1;4114;100;100;-1;1
1;4115;100;100;-1;1
1;4116;100;100;-1;1
0;4117;100;100;-1;1
0;4118;100;100;-1;1
1;4119;100;100;-1;1
1;4120;100;100;-1;1
1;4121;100;100;-1;1
1;4122;100;100;-1;1
1;4123;100;100;-1;1
1;4124;100;100;-1;1
1;4125;100;100;-1;1
1;4126;100;100;-1;1
1;4127;100;100;-1;1
1;4128;100;100;-1;1
1;4129;100;100;-1;1
1;4130;100;100;-1;1
1;4131;100;100;-1;1
1;4132;100;100;-1;1
1;4133;100;100;-1;1
1;4134;100;100;-1;1
1;4135;100;100;-1;1
1;4136;100;100;-1;1
1;4137;100;100;-1;1
1;4138;100;100;-1;1
1;4139;100;100;-1;1
1;4140;100;100;-1;1
